Synced TS,Perpendicular,Parallel,Tangential,TotalSquared
988141.5887,0.014235995850325612,-0.003959833854074061,0.0177971088913316,5.350809468922734e-4
988174.044,0.011513497489507127,-0.011503461329922996,0.017024812798201814,5.54734497823737e-4
988214.0819,0.011126120550979744,-0.014722340642206358,0.017339256297158216,6.411876814386356e-4
988253.0964,0.009515692842645316,-0.01565099891299072,0.016585715302390242,6.105881293419499e-4
988284.1651,0.010463452451605963,-0.011420088093592632,0.016925285347741893,5.263675333749214e-4
988307.5308,0.007442195385066598,-0.0035585155476737028,0.014273137523114165,2.717717598062716e-4
988345.5318,8.630289474606076e-4,0.014558842824752507,-8.630289474606076e-4,2.1344954232415747e-4
988346.1925,0.00967655407407609,0.003993090970855738,0.013625656053719024,2.9523897714429806e-4
988377.0438,-0.009062865718868919,5.814698717386774e-4,0.009062865718868919,1.646091772882387e-4
988378.2484,0.009803710167342267,0.0038837413604313224,0.009803710167342267,2.0730891304522522e-4
988410.2983,0.009756296009859455,0.010797005324651072,0.006020618724845652,2.480084856425052e-4
988430.671,-0.00730550835798984,0.0019610987051349293,0.03884065726730952,0.0015658130174565452
988444.9389,0.004170532887338158,0.016139382966074686,-0.0011601001451696613,2.7921885943681357e-4
988483.3489,0.007582612259846877,0.02005504985101799,-0.0035822076661166957,4.725332449731821e-4
988519.3502,0.010144303024998465,0.020155555510813213,-0.008753432293763892,5.857758787339744e-4
988556.439,0.006760095209752909,0.020038477055594386,-0.01661811384264454,7.234011576396011e-4
988588.4425,0.005669044097632964,0.01537935202281438,-0.024573503516413908,8.725196046937586e-4
988620.5114,0.00717215730725778,0.013206377859577059,-0.03438612635543112,0.0014082539423416528
988651.5427,0.008766214477649088,0.014626478454905913,-0.04142837607512804,0.0020070907324822125
988684.5543,0.008037140051599735,0.013096550781157604,-0.044158861269321614,0.002186120291175661
988716.568,0.004428908945855889,0.008644044349107604,-0.03513014799455553,0.0013284620352793952
988749.6127,0.0018636187000833013,0.006388150072649685,-0.025687742331351897,7.041416420919225e-4
988788.6161,-0.0031110779800442166,0.0014359088453274034,-0.004144819508234074,2.8920169165843227e-5
988820.7066,0,0,0,0
988841.5845,4.745401860517944e-5,5.037699039421835e-4,4.745401860517944e-5,2.582878838814783e-7
988890.741,-0.008359238786269459,0.0029982425713558536,0.02833209992030753,8.815742174968523e-4
988922.8045,-0.012556004807083366,0.008754447300485024,0.04639708953286581,0.0023869835213732363
988954.8116,-0.013281029664788861,0.01517543047051675,0.05909933224692245,0.003899410510954618
988986.3031,-0.012082470596352712,0.02100007911719361,0.06663605484979929,0.005027353224585578
989018.8753,-0.007962430548118698,0.021785769673485965,0.06494702937452718,0.0047561366850754905
989051.0565,-0.0034484827521896132,0.013375288343448814,0.05694770245672201,0.003433831186661889
989090.9468,0.0034286127420081873,-1.4630031156738716e-5,0.03792515249664013,0.0014500727912658813
989129.9649,0.012493999673390236,-0.011281795443720249,0.01671147601334924,5.626523668173693e-4
989159.9988,0.009498521669388986,-0.003745296969016442,0.009893822347255101,2.0213688392902031e-4
989191.0545,0.015663267740209687,-0.0050001407678704184,-0.006253113334554361,3.094407903747948e-4
989223.0863,0.01759578265171527,-0.005421270780327453,-0.01759578265171527,6.486133111264403e-4
989255.0688,0.03106327070311135,0.036221756015347134,-0.020588416657425286,0.002700825296069859
989287.1376,0.026023203845937155,0.0461829606624855,-0.01626402191232649,0.003074591402724518
989319.149,0.015157607353058069,0.03118739834581543,-0.007804048343961221,0.001263310046804935
989351.1769,0.002071609702235397,-3.845068160540639e-4,-0.013488554844087702,1.8638052403194968e-4
989374.5194,-0.00444305214790759,-0.02219142111765212,-0.004433443991524533,5.318553092359878e-4
989416.2419,-0.01089155664726821,-0.04865717632887571,0.006383183956582128,0.002526891851923522
989467.3067,-0.016081164416144336,-0.07791806109031175,-5.34848578890355e-4,0.006330114156054963
989499.2945,-0.01271920355622242,-0.07424937544724095,-0.00740346420382892,0.005729559175627345
989541.5825,0.002797904147319223,-0.036291798957786864,-0.01036663365081718,0.001432390032460261
989574.5345,0.009423195580435806,-0.02220878221116339,-0.009334683421406365,6.691629368279111e-4
989607.5145,0.011269315777907457,-0.018030981237796683,-0.008054514998249562,5.169889743569971e-4
989641.5843,0.012108651965003724,-0.007482705754136027,-0.008803641806440554,2.8011444686867686e-4
989674.5171,0.00797926296462798,1.3741739798513522e-4,-0.011557289409108712,1.9725845948584912e-4
989707.5148,0.0044679186647967415,-0.005287398402312056,-0.007263368381924906,1.0067539931155761e-4
989741.5949,-8.08443533112083e-4,-0.011763050265716833,-0.006697856213476948,1.8388421035642335e-4
989774.5067,-0.007643780949801273,-0.012791829552156186,-0.007643780949801273,2.8048567770850604e-4
989807.5095,-0.011973393023020428,-0.025582466605202917,-0.007272493302189003,8.507138969204207e-4
989841.5826,-0.012052112620647749,-0.022005676058447714,-0.005305496706947889,6.576514927175506e-4
989874.5024,-0.01864261221127639,-0.015999924480834975,-0.002527010812034285,6.099303570965922e-4
989941.5918,-0.019275782706725413,-0.006327663701198329,-1.0968174224474866e-4,4.1160715695693923e-4
989974.52,-0.021080357951937908,-4.246604034118034e-4,0.0011252980174994397,4.4582812346824583e-4
990007.5116,-0.016952353501595525,0.0033030298484045878,0.0022944232943055594,3.035566736759617e-4
990041.5828,-0.017449147317210298,0.0033224535248383745,0.003152837450876988,3.254518235140708e-4
990074.5124,-0.017092706587969835,0.005046236152833002,0.003748688318743064,3.3167778192366693e-4
990107.5059,-0.016822088765811618,0.005376120252101751,0.0044640539214570035,3.318131168235797e-4
990141.5831,-0.01718707724075429,0.0038842738025131854,0.003572393727897697,3.2324520399966715e-4
990174.515,-0.017722685378397537,1.7924238051175972e-4,0.0027261441515808015,3.2155756678783556e-4
990207.5472,-0.019253547381093583,-0.0034415220766262486,0.0017394583648364312,3.855688763629208e-4
990241.583,-0.018676046249395485,6.772287670907171e-4,9.707141595290316e-4,3.5019562829204456e-4
990274.52,-0.017791479173373415,0.004654422958154135,-3.1075353079311994e-4,3.3829695200687267e-4
990307.5144,-0.016252087465418737,0.00482554279499998,3.793897081197581e-4,2.8756014680062425e-4
990341.5833,-0.01336341848464177,0.01332944557836972,-0.0023629347342897025,3.618385335808982e-4
990374.5087,-0.013710558284551207,0.022068335276273318,-0.006466142159900984,7.16801824772134e-4
990441.5822,-0.013495003465277409,0.020242614048697156,-0.007291711072065126,6.45047592410838e-4
990474.5347,-0.0130442783443496,0.01664800754888412,-0.0061505764372642045,4.851389433832003e-4
990507.5146,-0.010056420308663085,0.00472743197470722,-0.0015249798783491938,1.2580576612934545e-4
990541.5956,-0.008606144966130453,0.003748496108045966,5.418846922194366e-4,8.841059326975005e-5
990574.5042,-0.006317570919509237,0.002440709818263962,0.0019082977146964832,4.951036690791471e-5
990607.5052,-0.004409899133492892,0.00179984739142769,0.002132088071762954,2.7232460545764295e-5
990641.602,-0.0020034358186987533,0.002469158747495096,0.0013500724605884505,1.1933195648816051e-5
990674.512,3.0881030437286585e-4,0.004217826881928635,-2.1220053532279142e-4,1.7930456477197976e-5
990707.5097,9.658144839022986e-4,0.007129545740977354,-3.045147499034733e-4,5.185594932291257e-5
990741.5795,0.0015953614356764693,0.007220127459369383,1.711779543919407e-4,5.4704720532053276e-5
990774.5137,0.0020238647281483548,0.007255159070252813,-2.350497155436547e-4,5.678860994129183e-5
990807.5123,0.0012421559033946247,0.00496625498883767,1.1047205841930707e-4,2.621884397818457e-5
990841.5938,0.0022268364002599426,0.002284244729988102,0.0018995913527637166,1.3785021647495765e-5
990874.507,0.005101568708344843,3.870693917492113e-4,0.004913083427920621,5.0314214769700606e-5
990941.5885,0.007002065114582464,5.199330545005052e-4,0.007002065114582464,9.832816211886769e-5
990974.519,0.008199855990465998,0.0011422165887489976,0.008199855990465998,1.3577993526437565e-4
991007.5377,0.0068325387700795956,0.0018168374873350015,0.007001987377328646,9.901231173229625e-5
991041.5828,0.004598957243688758,-7.34974876291126e-5,0.0070054430500480986,7.02320419374323e-5
991074.511,-0.0033951437422123027,-0.007660859493536711,0.007577747263113807,1.2763802279362372e-4
991107.5171,-0.00991120817070151,-0.013174373744113024,0.00991120817070151,3.7002821835553537e-4
991141.5934,-0.012261235877126698,-0.014694951094013517,0.012261235877126698,5.166173981245269e-4
991174.5062,-0.013385294590272412,-0.008545315941729779,0.008498414479192421,3.244115844725044e-4
991207.5183,-0.007251905722065553,0.001936465697672719,0.0058142777292024056,9.014586151228927e-5
991241.5806,-0.003988525247301859,0.0010755590879416859,0.003988525247301859,3.297349464838266e-5
991274.4944,0.0021265854368724023,0.013759795442870983,-6.217448492256873e-4,1.942409029075095e-4
991307.5079,0.005739102137187425,0.02149161196255352,-0.003370158711397648,5.061846478300523e-4
991341.5842,0.00542887927670851,0.021785461312739944,-0.002456687771542055,5.101143696168082e-4
991374.5045,0.007317421549818243,0.032780781255977984,-0.004195641690767704,0.00114572768708733
991441.5785,0.005748375235357371,0.03863165133961989,-0.00468921841842078,0.0015474370724480819
991474.5099,0.005073390460136505,0.04342623647346242,-0.0036035351466688482,0.0019245627705633598
991507.5016,0.0027197199022089176,0.036896776580833686,-4.429638619853301e-4,0.0013689652153854534
991541.5765,0.0011073715365636713,0.03528288283775207,2.6565878396423446e-4,0.0012461786676520282
991574.5126,-0.0010314453600525578,0.02904794209284535,2.4167018976688562e-5,8.448474034048769e-4
991607.5084,-0.003894883112261255,0.022233134214539436,-9.387745042927437e-4,5.103636690298122e-4
991641.595,-0.006644462439817819,0.016259523690391037,-0.001422125512891234,3.105434327269533e-4
991674.5148,-0.00881006876231109,0.012105926625244418,-0.0015164705380506247,2.264704539452269e-4
991707.5064,-0.009110412474008817,0.009212371427243612,-0.0017363696028135154,1.7088238215764472e-4
991741.5851,-0.00860573666033363,0.008262050114557072,-0.0017505421200358553,1.4538457327648239e-4
991774.5142,-0.007151696931236063,0.007282643674773976,-0.0017038852948580152,1.0708689298801013e-4
991807.5095,-0.005721938125847498,0.007844450218878942,-0.0019578109712574195,9.810899895167297e-5
991841.5803,-0.004499446994850608,0.007052013311856235,-0.0021045180581372334,7.440491126709342e-5
991874.5019,-0.004557577617728639,0.008397959307526164,-0.001527392762204283,9.363016292252041e-5
991907.501,-0.005135351340218044,0.010591702555065701,-3.2881694294875164e-4,1.386641169844347e-4
991974.4962,-0.004339666009529487,0.009522445995553042,6.580123089630966e-4,1.0994265901123669e-4
992007.5051,-0.0035053791576482433,0.008113220088915154,7.089631059211195e-4,7.861465193560846e-5
992041.5893,-0.002121658220936987,0.003278415997627322,-6.95637839802385e-5,1.5254284180009897e-5
992074.5138,-0.0021747628600948346,0.0021984762802580724,-8.073121603155105e-4,1.0214644376698532e-5
992107.5035,-0.002317857885013752,0.0014106026459968115,-0.0010392678958282243,8.442342759312855e-6
992141.578,-0.0027330053119736858,7.662540617702547e-4,-0.0012581592047969262,9.63942790707103e-6
992174.5015,-0.0027003865964235,6.919345217459795e-4,-0.001237118760223782,9.30132397942516e-6
992207.4997,-0.0025145041859750777,6.795181739455616e-4,-0.001031110235652591,7.84766456807604e-6
992241.6054,-0.0024130677321483967,-9.093938201180964e-4,-3.3660510254638156e-4,6.76319599506505e-6
992274.4981,-0.0021200461050449697,-0.0016608915565058144,-7.269847673983245e-5,7.258441318508946e-6
992307.5098,-0.0016515792430102953,-0.002161807997152255,4.885038368310569e-4,7.639763811092567e-6
992341.5791,-0.002228123148491597,-0.0029861682429445802,0.0011703403744475409,1.5251430132076838e-5
992374.5119,-0.0016885265956401198,-0.0044893704222668095,0.0020147112331483,2.7064630205482028e-5
992441.5738,-5.439114379701207e-4,-0.008213109987095915,0.0017395646323907468,7.077710042275414e-5
992507.5025,-0.00232913261722525,-0.009363310743208833,2.6762219337265027e-4,9.316806846089807e-5
992541.5877,2.224956977469059e-4,-0.01068085818436286,-0.0027557281773684696,1.2172427367752951e-4
992574.4977,0.002441581988784905,-0.010979955239640788,-0.00523566527217712,1.5393293051475554e-4
992607.5103,1.3673416008621068e-4,-0.011453855847354644,-0.008644039083446974,2.0592892167867346e-4
992641.5796,-0.005114606448961978,-0.016416494039905548,-0.008877554678499504,3.744714527597663e-4
992674.5171,-0.012281764399859084,-0.03282892697346068,-0.010645989728999494,0.001341917280312423
992707.5064,-0.019207236670617887,-0.05017620111735179,-0.012917487449810262,0.0030534305811060693
992741.5841,-0.021715556500664073,-0.06786154580938183,-0.01796818115771565,0.00539961032788885
992774.5123,-0.020345070692833096,-0.07413630802768804,-0.02054026129058161,0.006332016403357984
992807.5016,-0.008521637066137979,-0.06567854325908516,-0.021135495583165867,0.004832998516468521
992841.584,0.0069803363842142144,-0.04275461515773067,-0.015792720924746595,0.002126092247529367
992874.508,0.013055363714933233,-0.019347888813014077,-0.018441774814058582,8.84882381542396e-4
992907.4991,0.02021818829645261,-0.010001735262395079,-0.006713205666544857,5.538769765711805e-4
992941.5876,0.029370413225380428,0.006686156614462689,0.0023038018149511893,9.126333661052972e-4
993007.5111,0.023792999652674313,0.010042725174871196,0.004943951768599663,6.914058205003913e-4
993041.586,0.02008720076945101,0.018501096828300735,0.005669110048955027,7.779250273495556e-4
993074.5012,0.013832540939833594,0.017839071046661357,0.0019980662199616406,5.135639132793558e-4
993107.504,0.01476580645957584,0.009027777929859248,-6.763159307798007e-4,2.999872179907319e-4
993141.5756,0.014903436002265392,-2.0414949528790947e-4,-0.003985285655475135,2.3803658344578245e-4
993174.5006,0.014147935957154549,-2.03053298948199e-4,-0.006714096802641718,2.452844183652041e-4
993207.5132,0.013736929485357529,5.925846663212063e-4,-0.008128452360879834,2.5512612605553704e-4
993241.5862,0.011936867746940177,0.005345413555765488,-0.008414502044641087,2.4186610234937114e-4
993274.499,0.010790789205349089,0.011406300532082844,-0.007854350287767813,3.082356419454301e-4
993307.5406,0.009475304344723778,0.015381518023750236,-0.005869308918427239,3.6082127632002415e-4
993341.595,0.009298896975406729,0.014363854548158477,-0.0041474278389954915,3.099909601195562e-4
993374.4998,0.006448883789977452,0.009670077212897215,-0.0021029666439823336,1.3952096414573023e-4
993407.5124,0.0038423376576489196,0.00613999710623592,-9.979955004177084e-5,5.247308309016099e-5
993441.599,0.0023441075140396153,0.003524085326029315,0.0017839427855664922,2.1096469284686864e-5
993507.4988,0.003930866290118555,0.0027829054438076547,0.003426751535767403,3.493889858784894e-5
993541.5853,0.005764888510462263,-8.206031086650816e-4,0.0047768481990374525,5.672560771665796e-5
993574.5005,0.007110669838665556,-0.0027887439194126916,0.00629317963122713,9.794282807346134e-5
993607.5033,0.007730218774302171,-0.007040840119713641,0.007201633082638014,1.6119323094688928e-4
993641.5754,0.007928783513656156,-0.010469685470613943,0.007855801692076465,2.3419354208524182e-4
993674.4933,0.007625909880955493,-0.012961558499559794,0.007584765848221016,2.8368517322230525e-4
993707.4976,0.006285319252139533,-0.019105315988978976,0.007606651507037095,4.623794842895613e-4
993741.6117,0.0041550607961037935,-0.026109271573391917,0.0087634067446788165,7.75755890085132e-4
993774.5002,0.004080613217963186,-0.03146365878705062,0.010525129796336094,0.0011173915857322853
993807.4941,0.004263864824497883,-0.032311474387140694,0.011063512039872197,0.0011846132189688365
993841.5863,0.0019679110072910733,-0.028319319488071332,0.013017405852954241,9.753093851406014e-4
993874.5038,4.5333483157312775e-4,-0.019855554288233154,0.012570537050505702,5.524669503006281e-4
993907.4959,-1.1715320746172602e-4,-0.010282296335740015,0.01110393791382721,2.290367800041205e-4
993941.5769,8.864410141698978e-4,-0.00018480416226593601,0.007554082921997019,5.788409904240039e-5
993974.506,5.805675386015178e-4,-1.2322168286841922e-4,0.006206252314449252,3.886981004061345e-5
994041.5758,0.00175977191567077,0.010551012537065063,0.005375067996753521,1.4331201872221162e-4
994074.4951,0.007365569498466614,0.033880674626780516,0.004397179290187883,0.001221486912912568
994107.49,0.006959790783056868,0.047111839360675103,0.003303147161221252,0.002278874876858663
994141.5728,0.002932709581650525,0.038259664189190905,0.007790887691685616,0.0015331006203844202
994174.4968,-0.004028080932615852,0.024290088029902113,0.014378669431888251,8.129799471316149e-4
994207.4945,-0.01226489426521094,0.015792625926782756,0.009481216144503498,4.897281245788889e-4
994241.5979,-0.02562214156320254,-0.018211878530377583,0.01181155821945732,0.0011276795654616488
994274.4939,-0.025787704733170044,-0.029024038396556266,0.013122584625112423,0.00167960274749317
994307.4981,-0.019850528519911453,-0.03230124653171608,0.007703856690987426,0.0014967634179377898
994341.5721,-0.0077381560574671295,-0.029506546896457084,0.0025571212438187767,9.370542379781257e-4
994374.504,-0.006190400927553249,-0.023584407036135305,3.3798873634236426e-4,5.946595552758549e-4
994407.4933,0.004659915602929779,-0.022822588171010506,-0.007578280029314667,6.000156724526865e-4
994474.5127,0.005868120963968247,-0.019761594227813217,-0.010801916888722356,5.416368585433696e-4
994574.4925,-0.00318256439128264,-0.015013859800126286,-0.0014594286499536474,2.376746341868139e-4
